wilayah_kode,wilayah,tahun,value
3576,Kota Mojokerto,2019,77.96
7172,Kota Bitung,2023,75.11
7503,Pohuwato,2018,64.44
9428,Mamberamo Raya,2014,47.88
1603,Muara Enim,2013,64.34
3216,Bekasi,2013,70.09
6310,Tanah Bumbu,2017,69.12
5304,Timor Tengah Selatan,2020,62.15
9410,Paniai,2014,53.93
8104,Buru,2016,66.63
7314,Sidenreng Rappang,2021,71.54
5100,BALI,2013,72.09
6474,Kota Bontang,2013,78.34
3501,Pacitan,2011,62.03
3303,Purbalingga,2011,64.33
1608,Ogan Komering Ulu Selatan,2014,61.94
3322,Semarang,2016,72.4
5206,Bima,2019,66.37
7600,SULAWESI BARAT,2023,67.55
1673,Kota Pagar Alam,2014,64.75
6371,Kota Banjarmasin,2024,79.05
3328,Tegal,2011,61.97
1111,Aceh Utara,2010,63.56
1902,Belitung,2017,70.93
3525,Gresik,2017,74.84
5317,Sumba Barat Daya,2016,61.31
1377,Kota Pariaman,2023,78.13
1701,Bengkulu Selatan,2017,69.04
3208,Kuningan,2023,70.72
9402,Jayawijaya,2010,50.79
1374,Kota Padang Panjang,2018,77.3
1215,Humbang Hasundutan,2010,63.4
8200,MALUKU UTARA,2015,65.91
6305,Tapin,2022,71.02
9100,PAPUA BARAT,2013,60.91
3315,Grobogan,2016,68.52
1807,Way Kanan,2024,69.31
7109,Minahasa Tenggara,2013,67.34
1223,Labuhan Batu Utara,2018,71.08
3216,Bekasi,2021,74.45
1404,Pelalawan,2023,73.59
8202,Halmahera Tengah,2012,59.94
3301,Cilacap,2016,68.6
5311,Ende,2015,65.54
1209,Simalungun,2012,69.79
1409,Rokan Hilir,2019,69.4
1211,Karo,2020,74.43
9601,Mimika,2023,75.91
3572,Kota Blitar,2014,75.26
6207,Lamandau,2016,68.54
3372,Kota Surakarta,2024,84.4
5204,Sumbawa,2022,68.89
6310,Tanah Bumbu,2010,64.98
1872,Kota Metro,2017,75.87
3506,Kediri,2012,67.29
3328,Tegal,2010,61.14
1905,Bangka Selatan,2013,62.96
5314,Rote Ndao,2012,56.56
1672,Kota Prabumulih,2024,77.08
1215,Humbang Hasundutan,2012,64.54
3602,Lebak,2013,61.13
1214,Nias Selatan,2011,55.5
8106,Seram Bagian Barat,2021,65.83
9102,Kaimana,2010,57.25
3521,Ngawi,2022,71.75
7408,Kolaka Utara,2018,68.44
3401,Kulon Progo,2022,75.46
1217,Samosir,2020,70.63
1206,Toba Samosir / Toba,2021,75.39
7414,Buton Tengah,2015,62.13
1602,Ogan Komering Ilir,2022,68.02
3328,Tegal,2021,68.79
5321,Malaka,2013,56.14
3319,Kudus,2015,72.72
3601,Pandeglang,2019,64.91
5202,Lombok Tengah,2024,69.17
3321,Demak,2014,68.95
1906,Belitung Timur,2024,73.19
1607,Banyu Asin,2023,68.65
8206,Halmahera Timur,2012,61.73
6303,Banjar,2011,64.75
1605,Musi Rawas,2019,66.92
6308,Hulu Sungai Utara,2023,67.66
1101,Simeulue,2016,63.82
6104,Mempawah,2019,65.5
7405,Konawe Selatan,2022,69.36
1372,Kota Solok,2017,77.44
1112,Aceh Barat Daya,2016,64.57
1607,Banyu Asin,2020,66.74
9434,Dogiyai,2012,50.59
9102,Kaimana,2023,66.72
1221,Padang Lawas,2011,63.28
1376,Kota Payakumbuh,2015,77.42
8204,Halmahera Selatan,2015,61.26
7600,SULAWESI BARAT,2020,66.11
3673,Kota Serang,2022,72.98
1400,RIAU,2010,68.65
1206,Toba Samosir / Toba,2024,76.91
3320,Jepara,2016,70.25
6109,Sekadau,2010,59.42
3603,Tangerang,2024,74.09
3521,Ngawi,2023,72.47
9105,Manokwari,2019,71.67
1212,Deli Serdang,2010,70.06
6206,Sukamara,2013,63.92
9100,PAPUA BARAT,2019,64.7
9418,Tolikara,2022,50.51
1604,Lahat,2021,67.58
6308,Hulu Sungai Utara,2017,64.21
1219,Batu Bara,2016,66.69
5206,Bima,2021,66.66
6303,Banjar,2019,68.94
1404,Pelalawan,2014,68.67
3504,Tulungagung,2023,74.61
7504,Bone Bolango,2010,64.0
3509,Jember,2023,68.64
1203,Tapanuli Selatan,2013,66.75
2171,Kota Batam,2019,81.09
8100,MALUKU,2016,67.6
7208,Parigi Moutong,2016,63.6
5206,Bima,2013,62.08
1871,Kota Bandar Lampung,2016,75.34
6302,Kotabaru,2021,69.13
6474,Kota Bontang,2015,78.78
7308,Maros,2015,67.13
7200,SULAWESI TENGAH,2024,71.56
1172,Kota Sabang,2023,77.52
3315,Grobogan,2017,68.87
1309,Pasaman,2012,62.26
1114,Aceh Tamiang,2020,69.24
3275,Kota Bekasi,2016,79.95
6212,Barito Timur,2021,71.47
1108,Aceh Besar,2012,70.1
7201,Banggai Kepulauan,2018,64.68
6212,Barito Timur,2022,72.07
1222,Labuhan Batu Selatan,2010,65.32
1608,Ogan Komering Ulu Selatan,2024,67.65
3215,Karawang,2017,69.17
7308,Maros,2012,65.5
1206,Toba Samosir / Toba,2011,71.39
9412,Mimika,2013,69.5
3578,Kota Surabaya,2016,80.38
7400,SULAWESI TENGGARA,2010,65.99
6301,Tanah Laut,2014,66.5
7605,Mamuju Utara / Pasangkayu,2022,68.61
1410,Kepulauan Meranti,2022,66.52
5312,Ngada,2013,64.43
5302,Sumba Timur,2019,65.34
8203,Kepulauan Sula,2023,65.29
5100,BALI,2016,73.65
1501,Kerinci,2019,70.95
7412,Konawe Kepulauan,2024,67.99
5316,Sumba Tengah,2019,61.01
3317,Rembang,2022,71.0
1100,ACEH,2017,70.6
3175,Kota Jakarta Utara,2023,81.11
1808,Tulangbawang,2019,68.23
3374,Kota Semarang,2013,78.68
1374,Kota Padang Panjang,2010,73.27
1108,Aceh Besar,2018,72.73
7105,Minahasa Selatan,2018,70.86
6111,Kayong Utara,2023,64.79
3602,Lebak,2020,63.91
1305,Tanah Datar,2020,72.33
9426,Waropen,2022,65.67
3306,Purworejo,2010,68.16
7501,Boalemo,2013,61.71
7109,Minahasa Tenggara,2024,72.66
5171,Kota Denpasar,2011,79.77
5204,Sumbawa,2021,68.01
7412,Konawe Kepulauan,2017,63.44
3321,Demak,2020,72.22
1105,Aceh Timur,2023,69.32
3275,Kota Bekasi,2014,78.84
1117,Bener Meriah,2012,69.14
1808,Tulangbawang,2021,68.73
3513,Probolinggo,2022,66.96
9171,Kota Sorong,2010,71.96
7471,Kota Kendari,2010,78.13
7315,Pinrang,2018,70.62
1223,Labuhan Batu Utara,2010,66.72
3513,Probolinggo,2019,65.6
9403,Jayapura,2011,68.04
3674,Kota Tangerang Selatan,2012,77.68
5100,BALI,2017,74.3
5371,Kota Kupang,2020,79.71
1400,RIAU,2011,68.9
9103,Teluk Wondama,2017,58.1
3571,Kota Kediri,2018,77.58
7304,Jeneponto,2020,64.26
1700,BENGKULU,2021,71.64
6109,Sekadau,2020,64.76
3374,Kota Semarang,2010,76.96
8207,Pulau Morotai,2019,62.38
9429,Nduga,2017,27.87
6205,Barito Utara,2015,67.38
7209,Tojo Una-Una,2023,66.39
7409,Buton Utara,2020,67.87
9606,Intan Jaya,2024,50.71
7203,Morowali,2015,69.12
7316,Enrekang,2012,67.74
1118,Pidie Jaya,2019,72.87
6201,Kotawaringin Barat,2011,68.53
1805,Lampung Tengah,2024,72.37
9403,Jayapura,2016,70.5
7203,Morowali,2024,73.54
3101,Kep. Seribu,2015,68.84
1671,Kota Palembang,2018,77.89
3201,Bogor,2011,64.78
9105,Manokwari,2011,67.28
1471,Kota Pekanbaru,2017,79.97
3575,Kota Pasuruan,2010,69.69
9404,Nabire,2013,65.45
1118,Pidie Jaya,2023,74.8
9426,Waropen,2020,64.94
3209,Cirebon,2020,68.75
3520,Magetan,2015,71.39
1174,Kota Lhokseumawe,2019,77.3
1700,BENGKULU,2017,69.95
3500,JAWA TIMUR,2012,66.74
3517,Jombang,2012,67.82
7304,Jeneponto,2019,64.0
8207,Pulau Morotai,2012,57.16
5315,Manggarai Barat,2021,64.17
5311,Ende,2020,67.04
9420,Keerom,2023,68.08
5316,Sumba Tengah,2015,57.91
3372,Kota Surakarta,2019,81.86
1572,Kota Sungai Penuh,2023,76.65
1225,Nias Barat,2018,60.42
1902,Belitung,2013,69.27
1604,Lahat,2015,65.25
3218,Pangandaran,2022,69.03
1271,Kota Sibolga,2011,69.17
3318,Pati,2011,65.71
6504,Nunukan,2012,61.18
7415,Buton Selatan,2020,64.93
5100,BALI,2023,77.1
7371,Kota Makasar,2010,77.63
7304,Jeneponto,2016,61.81
1471,Kota Pekanbaru,2022,82.06
3203,Cianjur,2014,62.08
3212,Indramayu,2015,64.36
5307,Alor,2014,58.0
9426,Waropen,2016,63.1
7405,Konawe Selatan,2017,67.23
6104,Mempawah,2012,60.75
3275,Kota Bekasi,2020,81.5
3206,Tasikmalaya,2022,66.84
1402,Indragiri Hulu,2015,68.0
1407,Rokan Hulu,2020,69.38
1613,Musi Rawas Utara,2020,64.49
7311,Bone,2014,62.09
7414,Buton Tengah,2022,65.29
6107,Sintang,2013,62.64
6402,Kutai Barat,2020,71.19
1307,Agam,2010,66.12
9101,Fakfak,2019,67.87
7309,Pangkajene dan Kepulauan,2014,66.16
3374,Kota Semarang,2019,83.19
1202,Mandailing Natal,2014,63.42
3214,Purwakarta,2022,71.56
1871,Kota Bandar Lampung,2019,77.33
9603,Deiyai,2022,50.42
3376,Kota Tegal,2018,74.44
1216,Pakpak Bharat,2017,66.25
1172,Kota Sabang,2011,70.15
3579,Kota Batu,2014,71.89
3316,Blora,2015,66.22
6402,Kutai Barat,2024,74.5
1212,Deli Serdang,2015,72.79
7405,Konawe Selatan,2010,63.2
9471,Kota Jayapura,2020,79.94
9416,Yahukimo,2023,51.19
1202,Mandailing Natal,2020,66.79
3509,Jember,2024,69.15
1201,Nias,2012,56.5
5310,Sikka,2018,63.89
6502,Bulungan,2015,69.37
9401,Merauke,2010,65.58
3206,Tasikmalaya,2011,61.05
3312,Wonogiri,2020,70.25
1506,Tanjung Jabung Timur,2013,59.41
3310,Klaten,2010,70.76
3305,Kebumen,2020,69.81
6310,Tanah Bumbu,2021,71.0
3315,Grobogan,2015,68.05
7317,Luwu,2014,67.34
9103,Teluk Wondama,2015,56.64
6209,Katingan,2019,68.55
1206,Toba Samosir / Toba,2016,73.61
3573,Kota Malang,2015,80.05
5308,Lembata,2021,64.75
5307,Alor,2023,62.99
6100,KALIMANTAN BARAT,2013,64.3
1104,Aceh Tenggara,2024,71.7
7104,Kepulauan Talaud,2014,66.56
7414,Buton Tengah,2019,64.06
1704,Kaur,2023,68.38
3674,Kota Tangerang Selatan,2022,81.95
1906,Belitung Timur,2020,70.92
1175,Kota Subulussalam,2013,60.11
3313,Karanganyar,2020,75.86
1905,Bangka Selatan,2021,67.06
5104,Gianyar,2016,75.7
3211,Sumedang,2020,71.64
5315,Manggarai Barat,2013,59.02
9704,Tolikara,2022,50.51
8205,Halmahera Utara,2017,66.52
5108,Buleleng,2010,66.98
1172,Kota Sabang,2022,76.85
3522,Bojonegoro,2017,67.28
1106,Aceh Tengah,2018,72.64
3516,Mojokerto,2010,68.14
6309,Tabalong,2013,68.08
1107,Aceh Barat,2011,66.47
7571,Kota Gorontalo,2016,75.75
1306,Padang Pariaman,2013,67.15
9427,Supiori,2012,58.86
1871,Kota Bandar Lampung,2014,74.34
7504,Bone Bolango,2019,69.63
3205,Garut,2011,60.55
7102,Minahasa,2021,75.73
9404,Nabire,2011,64.96
5208,Lombok Utara,2010,56.13
1102,Aceh Singkil,2022,69.62
1771,Kota Bengkulu,2013,76.16
1374,Kota Padang Panjang,2019,78.0
9101,Fakfak,2012,62.56
7104,Kepulauan Talaud,2015,66.92
1218,Serdang Bedagai,2011,65.28
7504,Bone Bolango,2014,66.03
2101,Karimun,2014,68.72
7313,Wajo,2024,71.52
1572,Kota Sungai Penuh,2013,72.09
1506,Tanjung Jabung Timur,2017,62.61
1118,Pidie Jaya,2022,74.34
7306,Gowa,2022,70.99
1403,Indragiri Hilir,2020,66.54
3671,Kota Tangerang,2020,78.25
7174,Kota Kotamobagu,2016,71.68
1605,Musi Rawas,2014,63.19
9429,Nduga,2019,30.75
5201,Lombok Barat,2020,68.2
1708,Kepahiang,2024,70.27
1278,Kota Gunungsitoli,2011,63.71
7303,Bantaeng,2014,65.77
8272,Kota Tidore Kepulauan,2019,70.83
3514,Pasuruan,2021,68.93
1600,SUMATERA SELATAN,2022,70.9
9101,Fakfak,2010,60.95
1800,LAMPUNG,2019,69.57
5208,Lombok Utara,2024,67.24
3324,Kendal,2011,66.96
7604,Mamuju,2021,68.32
5203,Lombok Timur,2013,61.43
7102,Minahasa,2013,71.94
1902,Belitung,2012,67.87
3100,DKI JAKARTA,2022,81.65
7406,Bombana,2017,64.49
7401,Buton,2016,63.69
7325,Luwu Timur,2018,72.16
9436,Deiyai,2013,47.74
1208,Asahan,2014,67.51
9109,Tambrauw,2023,55.55
3277,Kota Cimahi,2024,80.08
3211,Sumedang,2015,69.29
1201,Nias,2018,60.82
6503,Tana Tidung,2013,63.79
3215,Karawang,2014,67.08
3308,Magelang,2021,70.12
5309,Flores Timur,2010,57.28
3308,Magelang,2022,70.85
1901,Bangka,2023,73.66
1209,Simalungun,2010,68.8
3325,Batang,2010,61.64
6306,Hulu Sungai Selatan,2019,68.8
9706,Yalimo,2024,51.85
3515,Sidoarjo,2022,81.02
3171,Kota Jakarta Selatan,2024,86.94
1205,Tapanuli Utara,2013,70.5
1277,Kota Padangsidimpuan,2020,75.22
1812,Tulang Bawang Barat,2013,61.46
5318,Nagekeo,2023,67.07
1808,Tulangbawang,2017,67.07
7602,Polewali Mandar,2015,60.87
6213,Murung Raya,2020,67.98
7304,Jeneponto,2018,63.33
9426,Waropen,2019,65.34
7309,Pangkajene dan Kepulauan,2011,63.6
9418,Tolikara,2012,44.86
1205,Tapanuli Utara,2023,74.65
3500,JAWA TIMUR,2020,71.71
3574,Kota Probolinggo,2023,75.43
3200,JAWA BARAT,2022,73.12
1217,Samosir,2013,66.8
6300,KALIMANTAN SELATAN,2018,70.17
3511,Bondowoso,2023,67.99
5204,Sumbawa,2011,61.5
1607,Banyu Asin,2024,69.51
7202,Banggai,2013,66.39
3204,Bandung,2019,72.41
3310,Klaten,2023,77.59
2172,Kota Tanjung Pinang,2022,79.64
5208,Lombok Utara,2014,60.17
5304,Timor Tengah Selatan,2013,58.76
5102,Tabanan,2015,73.54
1604,Lahat,2017,66.38
6405,Berau,2014,72.26
7410,Konawe Utara,2017,67.71
8104,Buru,2020,68.95
7205,Donggala,2017,64.66
3211,Sumedang,2024,73.73
6302,Kotabaru,2015,66.61
9432,Yalimo,2017,46.19
6104,Mempawah,2016,63.84
5102,Tabanan,2012,71.69
9427,Supiori,2023,64.61
3501,Pacitan,2017,66.51
6209,Katingan,2010,63.25
1508,Tebo,2019,69.02
6107,Sintang,2016,64.78
3506,Kediri,2013,68.01
1902,Belitung,2018,71.7
1205,Tapanuli Utara,2018,72.91
5103,Badung,2021,81.83
7403,Konawe,2020,71.35
1278,Kota Gunungsitoli,2018,68.33
6208,Seruyan,2019,67.57
1205,Tapanuli Utara,2020,73.47
9471,Kota Jayapura,2022,80.61
7311,Bone,2013,61.4
6204,Barito Selatan,2023,71.65
7602,Polewali Mandar,2012,58.62
3175,Kota Jakarta Utara,2017,79.47
7402,Muna,2010,62.57
7314,Sidenreng Rappang,2013,67.15
3319,Kudus,2019,74.94
3317,Rembang,2013,66.84
3403,Gunung Kidul,2024,71.89
1805,Lampung Tengah,2020,70.16
3311,Sukoharjo,2012,72.81
6402,Kutai Barat,2013,68.13
9999,INDONESIA,2022,72.91
9102,Kaimana,2014,61.07
1205,Tapanuli Utara,2019,73.33
1507,Tanjung Jabung Barat,2012,62.86
5208,Lombok Utara,2017,63.04
3517,Jombang,2023,74.6
7605,Mamuju Utara / Pasangkayu,2015,64.69
5305,Timor Tengah Utara,2020,63.53
1377,Kota Pariaman,2016,75.44
7108,Siau Tagulandang Biaro,2016,65.66
1212,Deli Serdang,2019,75.43
5371,Kota Kupang,2014,77.58
7409,Buton Utara,2013,64.2
3300,JAWA TENGAH,2016,69.98
5371,Kota Kupang,2019,79.55
7305,Takalar,2019,66.94
7322,Luwu Utara,2013,66.4
7174,Kota Kotamobagu,2010,67.89
1800,LAMPUNG,2015,66.95
2102,Bintan,2010,69.87
5319,Manggarai Timur,2016,57.5
6171,Kota Pontianak,2012,75.55
3304,Banjarnegara,2019,67.34
6311,Balangan,2019,68.39
1611,Empat Lawang,2022,66.0
3200,JAWA BARAT,2013,68.25
3518,Nganjuk,2018,71.23
6301,Tanah Laut,2010,63.56
1372,Kota Solok,2016,77.07
5205,Dompu,2017,66.33
7410,Konawe Utara,2010,63.74
7314,Sidenreng Rappang,2024,73.21
7405,Konawe Selatan,2011,63.65
6304,Barito Kuala,2013,62.12
5101,Jembrana,2010,66.7
9999,INDONESIA,2016,70.18
3511,Bondowoso,2018,65.27
1304,Sijunjung,2010,62.51
1300,SUMATERA BARAT,2021,72.65
6110,Melawi,2020,65.55
6500,KALIMANTAN UTARA,2016,69.2
3318,Pati,2023,73.59
6107,Sintang,2022,67.86
3672,Kota Cilegon,2017,72.29
2103,Natuna,2010,66.29
6108,Kapuas Hulu,2024,68.58
2105,Kepulauan Anambas,2022,69.61
9471,Kota Jayapura,2010,76.69
9999,INDONESIA,2015,69.55
1105,Aceh Timur,2024,69.87
1205,Tapanuli Utara,2012,69.83
6371,Kota Banjarmasin,2017,76.46
6201,Kotawaringin Barat,2022,73.41
7405,Konawe Selatan,2024,71.19
1612,Penukal Abab Lematang Ilir,2017,62.58
7471,Kota Kendari,2011,79.43
3275,Kota Bekasi,2017,80.3
5308,Lembata,2010,57.78
7174,Kota Kotamobagu,2019,73.22
3520,Magetan,2024,75.87
1803,Lampung Selatan,2021,68.49
1311,Dharmasraya,2016,70.25
3321,Demak,2010,66.02
3302,Banyumas,2015,69.89
1506,Tanjung Jabung Timur,2015,61.12
8108,Maluku Barat Daya,2021,62.37
5300,NUSA TENGGARA TIMUR,2015,62.67
6301,Tanah Laut,2016,67.44
3521,Ngawi,2020,70.54
7502,Gorontalo,2015,63.63
8204,Halmahera Selatan,2010,58.22
5101,Jembrana,2022,73.58
1608,Ogan Komering Ulu Selatan,2015,62.57
9171,Kota Sorong,2020,78.45
6371,Kota Banjarmasin,2022,77.97
9402,Jayawijaya,2021,58.67
1275,Kota Medan,2020,80.98
7307,Sinjai,2021,67.75
7503,Pohuwato,2020,65.37
7311,Bone,2022,67.01
1611,Empat Lawang,2010,61.11
3515,Sidoarjo,2010,73.75
5106,Bangli,2015,66.24
1118,Pidie Jaya,2018,72.12
7309,Pangkajene dan Kepulauan,2016,66.86
3374,Kota Semarang,2014,79.24
7210,Sigi,2017,66.72
5304,Timor Tengah Selatan,2019,62.23
1307,Agam,2012,67.95
3604,Serang,2019,66.38
9420,Keerom,2010,60.0
5320,Sabu Raijua,2022,57.9
1110,Bireuen,2014,68.71
1310,Solok Selatan,2013,65.86
1113,Gayo Lues,2011,61.91
3307,Wonosobo,2013,64.57
3602,Lebak,2010,58.83
5319,Manggarai Timur,2022,62.3
1507,Tanjung Jabung Barat,2010,61.49
1115,Nagan Raya,2014,65.58
8103,Maluku Tengah,2013,67.89
9112,Pegunungan Arfak,2022,57.01
3272,Kota Sukabumi,2015,71.84
6405,Berau,2018,74.01
7311,Bone,2011,60.21
1408,Bengkalis,2012,70.26
1303,Solok,2011,65.28
1603,Muara Enim,2016,66.71
3100,DKI JAKARTA,2015,78.99
3305,Kebumen,2022,70.79
8103,Maluku Tengah,2021,71.32
5302,Sumba Timur,2010,59.94
7303,Bantaeng,2015,66.2
3518,Nganjuk,2010,65.6
1902,Belitung,2019,72.46
1905,Bangka Selatan,2018,65.98
7472,Kota Baubau,2021,76.26
3674,Kota Tangerang Selatan,2014,79.17
3278,Kota Tasikmalaya,2014,69.04
1604,Lahat,2014,64.52
7302,Bulukumba,2022,70.34
1709,Bengkulu Tengah,2018,66.65
9413,Boven Digoel,2019,61.51
5309,Flores Timur,2011,58.15
9112,Pegunungan Arfak,2013,53.36
1105,Aceh Timur,2018,66.82
5101,Jembrana,2016,70.38
1102,Aceh Singkil,2016,66.96
7501,Boalemo,2017,64.22
6172,Kota Singkawang,2018,71.08
7103,Kepulauan Sangihe,2019,70.53
1377,Kota Pariaman,2014,74.66
7109,Minahasa Tenggara,2019,70.47
9434,Dogiyai,2016,53.32
3373,Kota Salatiga,2011,78.76
5272,Kota Bima,2017,74.36
1671,Kota Palembang,2017,77.22
3308,Magelang,2013,65.86
7306,Gowa,2012,64.65
3509,Jember,2019,66.69
3516,Mojokerto,2012,69.17
1222,Labuhan Batu Selatan,2014,68.59
1222,Labuhan Batu Selatan,2021,71.69
3325,Batang,2021,68.92
7372,Kota Parepare,2013,75.1
2171,Kota Batam,2012,78.39
3274,Kota Cirebon,2017,74.0
9500,PAPUA SELATAN,2023,67.27
7326,Toraja Utara,2024,71.85
3210,Majalengka,2018,66.72
3674,Kota Tangerang Selatan,2013,78.65
5305,Timor Tengah Utara,2022,64.26
1306,Padang Pariaman,2011,65.89
9106,Sorong Selatan,2021,62.46
9708,Pegunungan Bintang,2024,49.36
3211,Sumedang,2022,72.69
7413,Muna Barat,2021,65.48
1203,Tapanuli Selatan,2014,67.22
1406,Kampar,2017,72.19
1409,Rokan Hilir,2012,65.09
7106,Minahasa Utara,2022,74.69
8107,Seram Bagian Timur,2016,61.15
6110,Melawi,2024,68.66
3505,Blitar,2020,70.58
8100,MALUKU,2019,69.45
3502,Ponorogo,2021,71.06
1706,Mukomuko,2011,63.71
3216,Bekasi,2024,76.44
9417,Pegunungan Bintang,2013,38.94
1273,Kota Pematang Siantar,2019,78.57
7304,Jeneponto,2014,61.45
3308,Magelang,2024,71.99
1809,Pesawaran,2010,58.64
7315,Pinrang,2012,67.64
5305,Timor Tengah Utara,2018,62.65
5107,Karangasem,2013,63.7
7500,GORONTALO,2010,62.65
1272,Kota Tanjung Balai,2020,68.65
1274,Kota Tebing Tinggi,2021,75.42
7404,Kolaka,2021,73.56
5107,Karangasem,2022,68.28
1607,Banyu Asin,2010,60.31
1703,Bengkulu Utara,2010,63.5
7300,SULAWESI SELATAN,2017,70.34
6208,Seruyan,2011,62.16
3374,Kota Semarang,2020,83.05
9101,Fakfak,2023,69.72
1309,Pasaman,2011,61.57
7400,SULAWESI TENGGARA,2015,68.75
1701,Bengkulu Selatan,2018,69.85
6271,Kota Palangka Raya,2020,80.77
1473,Kota Dumai,2024,76.19
3209,Cirebon,2018,68.05
1305,Tanah Datar,2016,70.11
3327,Pemalang,2015,63.7
2103,Natuna,2011,67.76
7322,Luwu Utara,2020,69.57
3524,Lamongan,2018,71.97
3313,Karanganyar,2012,72.26
7604,Mamuju,2022,68.88
3320,Jepara,2024,74.32
1217,Samosir,2012,66.31
7505,Gorontalo Utara,2021,65.21
3217,Bandung Barat,2016,65.81
7309,Pangkajene dan Kepulauan,2022,69.79
5315,Manggarai Barat,2023,65.81
6472,Kota Samarinda,2019,80.2
9271,Kota Sorong,2024,79.93
7108,Siau Tagulandang Biaro,2018,66.75
3371,Kota Magelang,2019,78.8
7207,Buol,2020,67.82
6310,Tanah Bumbu,2011,65.59
5314,Rote Ndao,2023,64.0
8204,Halmahera Selatan,2019,64.11
1273,Kota Pematang Siantar,2015,76.34
6401,Paser,2018,71.61
1701,Bengkulu Selatan,2012,66.77
5171,Kota Denpasar,2016,82.58
5271,Kota Mataram,2017,77.84
1701,Bengkulu Selatan,2022,71.42
6303,Banjar,2024,71.87
3202,Sukabumi,2011,61.14
3329,Brebes,2019,66.12
2171,Kota Batam,2021,81.12
6472,Kota Samarinda,2024,82.81
1175,Kota Subulussalam,2017,62.88
3312,Wonogiri,2011,64.75
1302,Pesisir Selatan,2017,68.74
1108,Aceh Besar,2017,72.0
3510,Banyuwangi,2022,71.94
5309,Flores Timur,2024,66.29
3674,Kota Tangerang Selatan,2015,79.38
6405,Berau,2013,72.02
1113,Gayo Lues,2024,69.83
1111,Aceh Utara,2017,67.67
3471,Kota Yogyakarta,2010,82.72
7409,Buton Utara,2017,66.4
3503,Trenggalek,2019,69.46
6472,Kota Samarinda,2020,80.11
1220,Padang Lawas Utara,2021,70.11
6311,Balangan,2010,62.88
6305,Tapin,2011,65.41
2172,Kota Tanjung Pinang,2012,75.91
3674,Kota Tangerang Selatan,2019,81.48
9415,Asmat,2021,51.29
1107,Aceh Barat,2016,69.26
3302,Banyumas,2022,73.17
3306,Purworejo,2015,70.37
3515,Sidoarjo,2019,80.05
7322,Luwu Utara,2022,70.51
6371,Kota Banjarmasin,2023,78.5
1374,Kota Padang Panjang,2014,75.05
7207,Buol,2021,68.25
5204,Sumbawa,2012,61.96
6308,Hulu Sungai Utara,2016,63.38
6107,Sintang,2014,63.19
1803,Lampung Selatan,2015,65.22
7111,Bolaang Mongondow Timur,2022,67.21
6311,Balangan,2015,65.34
9416,Yahukimo,2014,46.36
3526,Bangkalan,2012,59.65
9413,Boven Digoel,2013,57.96
7209,Tojo Una-Una,2016,62.27
8206,Halmahera Timur,2013,62.71
7206,Toli-Toli,2023,67.66
7104,Kepulauan Talaud,2013,66.14
1812,Tulang Bawang Barat,2021,66.22
1274,Kota Tebing Tinggi,2020,75.17
1607,Banyu Asin,2019,66.9
1903,Bangka Barat,2016,67.6
3215,Karawang,2022,71.74
1278,Kota Gunungsitoli,2013,65.25
9408,Kepulauan Yapen,2024,69.65
7401,Buton,2013,61.83
3578,Kota Surabaya,2022,82.74
5304,Timor Tengah Selatan,2014,59.41
3524,Lamongan,2012,67.51
7271,Kota Palu,2020,81.47
1608,Ogan Komering Ulu Selatan,2020,65.3
1114,Aceh Tamiang,2017,67.99
7171,Kota Manado,2017,78.05
1214,Nias Selatan,2019,61.59
6306,Hulu Sungai Selatan,2024,71.21
6307,Hulu Sungai Tengah,2022,69.7
7400,SULAWESI TENGGARA,2022,72.23
1507,Tanjung Jabung Barat,2016,65.91
1704,Kaur,2010,61.39
1506,Tanjung Jabung Timur,2010,57.21
1805,Lampung Tengah,2015,67.61
7412,Konawe Kepulauan,2019,65.05
9110,Maybrat,2023,61.29
9703,Lanny Jaya,2023,50.56
5321,Malaka,2022,61.34
3322,Semarang,2015,71.89
3507,Malang,2016,67.51
1210,Dairi,2021,71.84
3513,Probolinggo,2013,62.61
6305,Tapin,2024,72.51
7211,Banggai Laut,2014,62.12
5102,Tabanan,2022,76.75
3171,Kota Jakarta Selatan,2016,83.94
3571,Kota Kediri,2013,74.18
1215,Humbang Hasundutan,2021,69.41
3208,Kuningan,2017,67.78
9103,Teluk Wondama,2016,57.16
6109,Sekadau,2021,64.93
1771,Kota Bengkulu,2015,77.16
3217,Bandung Barat,2019,68.27
3171,Kota Jakarta Selatan,2012,81.72
3579,Kota Batu,2023,78.18
6202,Kotawaringin Timur,2013,67.95
7305,Takalar,2018,66.07
6205,Barito Utara,2011,64.36
3320,Jepara,2012,68.45
6202,Kotawaringin Timur,2015,68.61
3271,Kota Bogor,2019,76.23
3505,Blitar,2022,71.86
7502,Gorontalo,2020,66.92
7303,Bantaeng,2024,71.48
5307,Alor,2011,56.01
3574,Kota Probolinggo,2010,67.3
3522,Bojonegoro,2020,69.04
9410,Paniai,2010,52.57
1107,Aceh Barat,2021,71.67
3309,Boyolali,2017,72.64
1310,Solok Selatan,2015,67.09
8207,Pulau Morotai,2018,61.39
6404,Kutai Timur,2011,67.73
8100,MALUKU,2013,66.09
5315,Manggarai Barat,2017,61.65
9409,Biak Numfor,2010,68.22
1604,Lahat,2023,69.1
6110,Melawi,2023,67.76
3571,Kota Kediri,2020,78.23
7571,Kota Gorontalo,2018,76.53
